timestamp,datetime,session_id,avg_ear,distance_cm,shoulder_tilt,head_pitch,head_yaw,drowsiness_detected,posture_status
,,,,,,,,,
1764161266.4793508,2025-11-26 19:47:46,71f7cae2,False,unknown
1764161267.4858682,2025-11-26 19:47:47,71f7cae2,False,unknown
1764161268.497434,2025-11-26 19:47:48,71f7cae2,0.33114803355864075,56.84472440959671,-3.7535982799042245,-9.647675677543987,-0.12465825695591093,False,good
1764161269.5093968,2025-11-26 19:47:49,71f7cae2,0.32880227393968836,56.38090012897852,-3.3786478328854628,-10.171481189790882,-0.47915854610081965,False,good
1764161270.5174084,2025-11-26 19:47:50,71f7cae2,0.34375450960731235,57.008525298166376,-3.4195291179584046,-10.075702776174296,-0.604887574949089,False,good
1764161271.524397,2025-11-26 19:47:51,71f7cae2,0.3582218246268132,56.20813871251336,-3.2527786790652726,-6.937027384441933,-0.18305305450374476,False,good
1764161272.531393,2025-11-26 19:47:52,71f7cae2,0.35731426031671143,56.03544728564853,-3.3263923216760247,-7.194661602111182,-0.09211793356990938,False,good
1764161273.5445347,2025-11-26 19:47:53,71f7cae2,0.35236497375646375,56.68701902580131,-3.3964409186793034,-7.6710026027085405,-0.644920942488028,False,good
1764161274.5524924,2025-11-26 19:47:54,71f7cae2,0.36274895466969764,56.9624937779129,-3.546962487995245,-8.192102532940595,-0.5794428039784236,False,good
1764161275.5561826,2025-11-26 19:47:55,71f7cae2,0.3585999735014527,56.799786956067294,-3.8951143415185925,-9.148586481644372,-0.8529584188673596,False,good
1764161276.5701816,2025-11-26 19:47:56,71f7cae2,0.3465864345444418,55.93028565928726,-3.802507155335121,-8.46179652812259,-0.8466222438385103,False,good
1764161277.5711813,2025-11-26 19:47:57,71f7cae2,0.33933341423645913,56.061941361762145,-4.1881758525979365,-9.778480469570212,-0.5648345889016184,False,good
1764161278.5763855,2025-11-26 19:47:58,71f7cae2,0.34997014432012696,56.242934267411464,-4.473689803988378,-9.349750563006722,-0.3886750123839988,False,good
1764161279.578382,2025-11-26 19:47:59,71f7cae2,0.3279240463528595,56.24798864833995,-4.542289153733492,-9.300159253042011,-0.5729081031205681,False,good
1764161280.5894396,2025-11-26 19:48:00,71f7cae2,0.3376974046172081,56.308791307322004,-4.6004477614910115,-9.388755770453201,-0.9315575544056287,False,good
1764161281.5954611,2025-11-26 19:48:01,71f7cae2,0.338053292983465,56.16329685987336,-4.420349776419698,-9.349972144505557,-0.7835741582538844,False,good
1764161282.6085513,2025-11-26 19:48:02,71f7cae2,0.3463381085180669,56.403316050043145,-4.48798963297881,-9.659442306181035,-1.0842520357401213,False,good
1764161283.6124725,2025-11-26 19:48:03,71f7cae2,0.27371485205682416,55.61524251576802,-4.606301517807793,-9.62428469458419,-1.1296170433103327,False,good
1764161284.6154313,2025-11-26 19:48:04,71f7cae2,0.33133569651453687,56.43504846097847,-4.887895488159103,-10.027701264109908,-1.1318192050823086,False,good
1764161285.623431,2025-11-26 19:48:05,71f7cae2,0.34258066618457517,56.189322342967216,-4.472936587362398,-10.241482372939345,-1.4106003905841362,False,good
1764161286.6314416,2025-11-26 19:48:06,71f7cae2,0.34736594673413335,55.900667658395435,-4.599518537395085,-3.5794843829555134,-2.3607037745340165,False,good
1764161287.6444366,2025-11-26 19:48:07,71f7cae2,0.3450964099784728,55.99760046042748,-4.48484450228878,-3.661634592557192,-2.9255211163143713,False,good
1764161288.6464305,2025-11-26 19:48:08,71f7cae2,0.3683782564374083,56.56326042710885,-4.488378729191112,-3.200188937163176,-2.0896591630245496,False,good
1764161289.6599777,2025-11-26 19:48:09,71f7cae2,0.3647265283481351,56.18771373900286,-4.088098470062391,-4.329444769519142,-1.8016980587425167,False,good
1764161290.668973,2025-11-26 19:48:10,71f7cae2,0.36882600923799036,55.788933226727046,-11.035613289428312,-14.857882013278356,-3.7915995872369024,False,good
