timestamp,datetime,session_id,avg_ear,distance_cm,shoulder_tilt,head_pitch,head_yaw,drowsiness_detected,posture_status
,,,,,,,,,
1764143733.9776027,2025-11-26 14:55:33,8620e7d0,False,unknown
1764143734.9789,2025-11-26 14:55:34,8620e7d0,False,unknown
1764143735.9939775,2025-11-26 14:55:35,8620e7d0,0.39038056917477876,51.83124945563175,-4.861306685881829,-5.490077771258996,-5.16650956681076,False,good
1764143737.0007353,2025-11-26 14:55:37,8620e7d0,0.32899132132727293,52.06084764441759,-3.814994552698778,-5.280610001117395,-3.8712942878968875,False,good
1764143738.0119083,2025-11-26 14:55:38,8620e7d0,0.21598262360604223,51.21602958649723,-3.8397540215641754,-1.9200079963745793,-4.026131387666965,False,good
1764143739.0147,2025-11-26 14:55:39,8620e7d0,0.20591485695075998,50.801176732738824,-4.092530686222204,-2.3513869378036816,-3.3884940514778066,True,good
1764143740.0227375,2025-11-26 14:55:40,8620e7d0,0.2032983801312655,50.723923233828934,-3.356839539699081,-2.0361704521903903,-3.7582472385788037,True,good
1764143741.0247319,2025-11-26 14:55:41,8620e7d0,0.38962392603107443,51.556243840864106,-3.5545259522961317,-5.705128926886431,-1.1753598320324272,True,good
1764143742.0358918,2025-11-26 14:55:42,8620e7d0,0.25578105029156567,50.0,-5.114534975832839,-2.8792487468228387,-2.2841353776720155,False,good
1764143743.038791,2025-11-26 14:55:43,8620e7d0,0.39667451118012065,52.55616277455327,-5.658036535300141,-10.65017042301892,-0.9520741746630961,False,good
1764143744.0455785,2025-11-26 14:55:44,8620e7d0,0.3857594915895156,53.0597808806743,-6.6664517573756825,-18.733653604199986,-3.8784992494179846,False,good
1764143745.0616734,2025-11-26 14:55:45,8620e7d0,0.37281692227051033,52.7819975394851,-5.851702962129366,-15.837328445633005,-4.580232771015005,False,good
1764143746.0756164,2025-11-26 14:55:46,8620e7d0,0.29186111858756336,54.374371000939185,-5.323752197665101,-15.454792820463013,-4.230251467885807,False,good
1764143747.0889263,2025-11-26 14:55:47,8620e7d0,0.33759215618734584,54.395557941133085,-4.94757361103089,-15.414548680363566,-3.676589465655809,False,good
1764143748.0991044,2025-11-26 14:55:48,8620e7d0,0.2850605001708202,54.243704013188434,-4.5623039935481415,-16.663163168447767,-4.177863066809834,False,good
1764143749.1136782,2025-11-26 14:55:49,8620e7d0,0.35474588313722555,54.005591577103516,-4.9026603007093,-16.816416126398963,-3.246534694753592,False,good
1764143750.1156445,2025-11-26 14:55:50,8620e7d0,0.3125776628285927,55.3881872561211,-0.4778739240324228,-18.881218157249293,-0.921795062150494,False,good
1764143751.1192336,2025-11-26 14:55:51,8620e7d0,0.33703569977128023,53.501259725662806,-1.3116660679762049,-11.973977003516865,-4.0133693290933365,False,good
1764143752.1208403,2025-11-26 14:55:52,8620e7d0,0.33087008799279943,56.24479687316196,-1.9591264538354949,-10.294033195172915,-3.115901079200313,False,good
1764143753.13184,2025-11-26 14:55:53,8620e7d0,0.326883359152512,56.25724990751121,-1.6503850477452033,-10.437457154409685,-0.7298620943800813,False,good
1764143754.1356442,2025-11-26 14:55:54,8620e7d0,0.3247054155734955,55.97344495247324,-1.9735154103416903,-9.57645195673632,-0.27272482253565045,False,good
1764143755.1483276,2025-11-26 14:55:55,8620e7d0,0.3379011176612813,55.514050591005144,-1.954295604362187,-10.32268591030666,-0.10555541474363395,False,good
1764143756.1492438,2025-11-26 14:55:56,8620e7d0,0.3363111131592836,55.67314494620265,-2.1395332173019597,-9.588803369587026,-0.06285389145904219,False,good
1764143757.1578636,2025-11-26 14:55:57,8620e7d0,0.26183474585175603,54.26188464268101,-1.6579713243713172,-5.13274377179809,-0.7093745910119367,False,good
