timestamp,datetime,session_id,avg_ear,distance_cm,shoulder_tilt,head_pitch,head_yaw,drowsiness_detected,posture_status
,,,,,,,,,
1764161849.8814664,2025-11-26 19:57:29,b5affb26,False,unknown
1764161850.8949316,2025-11-26 19:57:30,b5affb26,False,unknown
1764161851.910194,2025-11-26 19:57:31,b5affb26,0.36501827881893373,59.166494025386186,-8.669469731190304,-6.57441271262951,-0.20241099602628765,False,good
1764161852.922204,2025-11-26 19:57:32,b5affb26,0.3585966961303455,58.99761255505091,-8.260105212854285,-5.885003474194718,-0.6964353125259208,False,good
1764161853.9354348,2025-11-26 19:57:33,b5affb26,0.36323712039491096,59.10316155615703,-7.319043192383333,-1.2535489148448278,-3.178691367071025,False,good
1764161854.9484873,2025-11-26 19:57:34,b5affb26,0.34367272325290343,59.287439706405685,-7.2563127186827785,-2.3959880930173654,-2.4785658603539957,False,good
1764161855.962164,2025-11-26 19:57:35,b5affb26,0.3409939671376949,58.44577328577964,-6.637855151563684,-4.3656588130948535,-0.7495815303507243,False,good
1764161856.976154,2025-11-26 19:57:36,b5affb26,0.3350306352721365,59.083368327034655,-7.149002028201863,-5.35562551165134,-0.4814515217371991,False,good
1764161857.9872508,2025-11-26 19:57:37,b5affb26,0.37575848597916606,58.22522517875261,-7.319361856574147,-6.45954989566971,-1.5173173276772047,False,good
1764161859.0021582,2025-11-26 19:57:39,b5affb26,0.33308571149300004,58.72524205158257,-7.3629523295251715,-6.672386812404056,-1.900605497913972,False,good
1764161860.007346,2025-11-26 19:57:40,b5affb26,0.3440309139747594,59.24666396371725,-7.290311572493408,-6.919214744868981,-3.6496053497057517,False,good
1764161861.024505,2025-11-26 19:57:41,b5affb26,0.3484510214289182,59.20008997385132,-7.236286640172295,-5.75944642790455,-3.1287003112095135,False,good
1764161862.0372908,2025-11-26 19:57:42,b5affb26,0.23971929106062223,57.81209805504443,-6.809327198462427,-2.4815962070508135,-3.2747570752615616,False,good
1764161863.039361,2025-11-26 19:57:43,b5affb26,0.19638342187640223,55.77452088558803,-7.014009803482452,-4.988492090960392,-0.39491379332551446,False,good
1764161864.0554564,2025-11-26 19:57:44,b5affb26,0.3066462473995338,59.447761868024855,-7.211089452152208,-3.2741789044199265,-0.6165073358837674,False,good
1764161865.071342,2025-11-26 19:57:45,b5affb26,0.31883181179679554,59.40017781218785,-7.344643275167925,-3.7602523043869382,-0.6556529263305322,False,good
1764161866.0732255,2025-11-26 19:57:46,b5affb26,0.33060081714747946,59.282590715064636,-7.141643831948386,-3.525054569458007,-0.8561680984400084,False,good
1764161867.0812194,2025-11-26 19:57:47,b5affb26,0.31858519341659036,59.58320844036274,-7.097707246184456,-2.631018977573717,-1.3719966285058547,False,good
1764161868.085035,2025-11-26 19:57:48,b5affb26,0.3894801170389833,58.83414625264209,-7.372725387601292,-2.8983749956231293,-2.292548493603448,False,good
1764161869.1010368,2025-11-26 19:57:49,b5affb26,0.35102733460524094,58.73101500045345,-7.359481086041882,-2.8165667774345593,-2.77155938355412,False,good
